restaurant_name,country_code,city,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,price_range,aggregate_rating,rating_color,rating_text,votes,price_category
Chicago Pizza,1,New Delhi,Pizza,800,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,69,Mid-range
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,3.3,Orange,Average,69,Mid-range
Dosa Village,1,New Delhi,South Indian,500,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,36,Mid-range
Dunkin' Donuts,1,New Delhi,Burger,600,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,36,Mid-range
Gelato Italiano,1,New Delhi,Ice Cream,200,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,18,Budget
Gelato Vinto,1,New Delhi,Desserts,250,Indian Rupees(Rs.),0,1,No,1,2.7,Orange,Average,17,Budget
Keventers,1,New Delhi,Beverages,400,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,19,Mid-range
KFC,1,New Delhi,American,500,Indian Rupees(Rs.),0,1,No,2,2.6,Orange,Average,47,Mid-range
Kings Kulfi,1,New Delhi,Desserts,150,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,18,Budget
Mr. Sub,1,New Delhi,Fast Food,400,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,6,Mid-range
Shanghai Moon,1,New Delhi,Chinese,800,Indian Rupees(Rs.),1,0,No,2,2.6,Orange,Average,71,Mid-range
The Blue Tandoor,1,New Delhi,North Indian,700,Indian Rupees(Rs.),0,0,No,2,2.6,Orange,Average,46,Mid-range
Costa Coffee,1,New Delhi,Cafe,600,Indian Rupees(Rs.),0,0,No,2,3.6,Yellow,Good,53,Mid-range
Giani's,1,New Delhi,Ice Cream,400,Indian Rupees(Rs.),0,0,No,1,3.9,Yellow,Good,51,Mid-range
Hinglish - Cafe Beach Bar,1,New Delhi,Continental,1600,Indian Rupees(Rs.),1,1,No,3,3.7,Yellow,Good,792,Expensive
Spaghetti Kitchen,1,New Delhi,Italian,2000,Indian Rupees(Rs.),1,1,No,4,3.8,Yellow,Good,601,Expensive
Subway,1,New Delhi,American,500,Indian Rupees(Rs.),0,0,No,2,3.5,Yellow,Good,65,Mid-range
Swiss Softy,1,New Delhi,Ice Cream,250,Indian Rupees(Rs.),0,0,No,1,3.9,Yellow,Good,31,Budget
The Bubble Tea,1,New Delhi,Beverages,250,Indian Rupees(Rs.),0,0,No,1,3.5,Yellow,Good,35,Budget
Creambell & Chocoxess,1,New Delhi,Ice Cream,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Hang Out,1,New Delhi,Italian,1000,Indian Rupees(Rs.),1,0,No,3,0.0,White,Not rated,3,Expensive
Mx Corn,1,New Delhi,Fast Food,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
The Belgian Fries Company,1,New Delhi,European,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Mid-range
Al-Sameer,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,5,Mid-range
Allure,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,6,Mid-range
BarShala,1,New Delhi,Finger Food,600,Indian Rupees(Rs.),0,0,No,2,3.1,Orange,Average,14,Mid-range
Bikaner House,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,4,Mid-range
Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),0,0,No,1,2.7,Orange,Average,16,Mid-range
Cafe CoffeeCo,1,New Delhi,Cafe,350,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,21,Mid-range
Cafe Festa,1,New Delhi,Cafe,600,Indian Rupees(Rs.),0,1,No,2,3.2,Orange,Average,38,Mid-range
Cheers Lounge Bar,1,New Delhi,North Indian,1100,Indian Rupees(Rs.),1,0,No,3,2.8,Orange,Average,8,Expensive
Chowmein Hut,1,New Delhi,Chinese,200,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,4,Budget
Club India Cafe & Restaurant,1,New Delhi,North Indian,900,Indian Rupees(Rs.),1,0,No,2,2.9,Orange,Average,32,Expensive
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,3.1,Orange,Average,29,Mid-range
Everest Bakery Cafe,1,New Delhi,Cafe,700,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,19,Mid-range
Everest Kitchen,1,New Delhi,North Indian,550,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,18,Mid-range
Exotic Rooftop Restaurant,1,New Delhi,Chinese,600,Indian Rupees(Rs.),0,1,No,2,3.0,Orange,Average,5,Mid-range
Flavours,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,2.9,Orange,Average,11,Mid-range
Gagan Assam Bengal Restaurant,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,7,Budget
Gold Resto Bar,1,New Delhi,North Indian,850,Indian Rupees(Rs.),1,0,No,2,2.9,Orange,Average,8,Expensive
Grand Madras Cafe,1,New Delhi,South Indian,250,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,4,Budget
Green Chilli,1,New Delhi,North Indian,800,Indian Rupees(Rs.),1,0,No,2,2.8,Orange,Average,17,Mid-range
Gurdev Punjabi Restaurant,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,8,Budget
Haji Irshad Biryani Centre,1,New Delhi,Biryani,200,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,6,Budget
Hungerzz Grill,1,New Delhi,Fast Food,250,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,4,Budget
Janta Sweets,1,New Delhi,Street Food,200,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,9,Budget
Khosla Cafe,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,18,Mid-range
King Bar & Restaurant,1,New Delhi,North Indian,900,Indian Rupees(Rs.),1,0,No,2,3.0,Orange,Average,10,Expensive
Le Fairway Restaurant & Bar,1,New Delhi,North Indian,1000,Indian Rupees(Rs.),1,0,No,3,3.1,Orange,Average,17,Expensive
Madan Cafe & Restaurant,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,28,Budget
Malhotra Restaurant,1,New Delhi,North Indian,800,Indian Rupees(Rs.),1,0,No,2,2.9,Orange,Average,32,Mid-range
Metropolis Bar,1,New Delhi,Chinese,700,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,22,Mid-range
Mikky Restaurant,1,New Delhi,North Indian,800,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,18,Mid-range
Mourya Sweets Chat Bhandar,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,4,Budget
My Bar & Restaurant,1,New Delhi,North Indian,700,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,679,Mid-range
My Love Restaurant & Bar,1,New Delhi,North Indian,1000,Indian Rupees(Rs.),1,0,No,3,2.7,Orange,Average,19,Expensive
Organic German Bakeshop - Brown Bread Bakery,1,New Delhi,Fast Food,600,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,22,Mid-range
Paankhuri Restaurant,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,5,Mid-range
Pardeep Corner,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,25,Budget
Pehalwan Da Hotel,1,New Delhi,Mughlai,350,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,6,Mid-range
Pizza Hut Delivery,1,New Delhi,Italian,800,Indian Rupees(Rs.),0,1,No,2,2.8,Orange,Average,26,Mid-range
Re Cafe,1,New Delhi,Continental,1300,Indian Rupees(Rs.),1,0,No,3,3.1,Orange,Average,14,Expensive
Rumi Amritsari Naan,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,12,Budget
Sagar Bar-Be Que,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,1,No,2,2.7,Orange,Average,37,Mid-range
Satyam Rooftop Restaurant,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,2.9,Orange,Average,9,Mid-range
Sethi Restaurant,1,New Delhi,North Indian,800,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,8,Mid-range
Shri Bankey Bihari Samosa Wala,1,New Delhi,Street Food,100,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,5,Budget
Sonu South Indian Restaurant,1,New Delhi,South Indian,300,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,8,Budget
Southern Welcome Restaurant,1,New Delhi,South Indian,250,Indian Rupees(Rs.),0,0,No,1,2.7,Orange,Average,7,Budget
Swagat Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,2.7,Orange,Average,12,Budget
Tadka 4986,1,New Delhi,Chinese,600,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,37,Mid-range
The Drunkyard Cafe,1,New Delhi,North Indian,850,Indian Rupees(Rs.),1,0,No,2,3.0,Orange,Average,8,Expensive
The Gem Bar & Restaurant,1,New Delhi,Continental,1400,Indian Rupees(Rs.),1,0,No,3,3.2,Orange,Average,18,Expensive
The Indian Grill Restaurant,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,10,Mid-range
True Blue,1,New Delhi,North Indian,900,Indian Rupees(Rs.),1,0,No,2,3.0,Orange,Average,11,Expensive
U Like,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,16,Mid-range
Vaga Bond,1,New Delhi,North Indian,550,Indian Rupees(Rs.),0,0,No,2,2.9,Orange,Average,7,Mid-range
Vrinda Vaishno Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,4,Budget
White Heart Restro Bar,1,New Delhi,North Indian,1100,Indian Rupees(Rs.),1,0,No,3,2.7,Orange,Average,13,Expensive
Haldiram Bhujiawala,1,New Delhi,Street Food,400,Indian Rupees(Rs.),0,0,No,1,3.5,Yellow,Good,27,Mid-range
Maa Bhagwati,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,3.5,Yellow,Good,39,Mid-range
Cafe Brownie,1,New Delhi,Cafe,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,3,Mid-range
Cafexpress,1,New Delhi,Beverages,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Mauja Hi Mauja,1,New Delhi,Street Food,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Metro Bar & Family Restaurant,1,New Delhi,North Indian,1000,Indian Rupees(Rs.),0,0,No,3,0.0,White,Not rated,2,Expensive
Bajaj Vaishno Dhaba,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,2.2,Red,Poor,16,Mid-range
Sita Ram Diwan Chand,1,New Delhi,Street Food,100,Indian Rupees(Rs.),0,1,No,1,4.3,Green,Very Good,1317,Budget
Aayush Food Plaza,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,5,Budget
Ankit Fast Food Corner,1,New Delhi,Chinese,200,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,5,Budget
Da Pizza Corner,1,New Delhi,Fast Food,600,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,7,Mid-range
Mughal Zaika Chicken Point,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,4,Mid-range
Nawab Restaurant,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,7,Mid-range
New Bikaner Sweets,1,New Delhi,Street Food,200,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,10,Budget
Pizza Yum,1,New Delhi,Pizza,650,Indian Rupees(Rs.),0,0,No,2,2.7,Orange,Average,8,Mid-range
Radhika Sweets,1,New Delhi,Desserts,100,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,5,Budget
Satguru Di Hatti,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,6,Budget
Sher-E-Punjab,1,New Delhi,North Indian,450,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,5,Mid-range
Shudh Vaishno Amritsari Naan,1,New Delhi,North Indian,150,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,6,Budget
Sumit Sweets,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,6,Budget
Aggarwal Bikaner Wala,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
Aggarwal Sweet Centre,1,New Delhi,North Indian,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
Aggarwal Sweet India,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
Aggarwal Sweets Centre,1,New Delhi,Mithai,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Aggarwal Sweets,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Anupama Snacks and Sweets Corner,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Baba Ka Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Balaji Eating Point,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Bhagat Ji Sweets,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Bikaner Sweet Corner,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Chavi Food Point,1,New Delhi,North Indian,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Mid-range
Cook & Connect,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,1,Mid-range
Dinesh Ka Mithila Dhaba,1,New Delhi,North Indian,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,1,Mid-range
Flavors Of London,1,New Delhi,Desserts,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Flavours Of London,1,New Delhi,Ice Cream,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Foji Bhai Hotel,1,New Delhi,North Indian,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Green Chilli,1,New Delhi,Chinese,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
Hook N Cook,1,New Delhi,Chinese,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,2,Mid-range
Hyderabadi & Muradabadi Chicken Corner,1,New Delhi,Mughlai,450,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Mid-range
It's Pizza Town,1,New Delhi,Pizza,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,1,Mid-range
ITO Ke Mashoor Chole Bhature,1,New Delhi,Street Food,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Janta Special Lassi Corner,1,New Delhi,Street Food,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Budget
Kairi The Royal Taste,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Kasba,1,New Delhi,Chinese,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Kayasthas Food Junction,1,New Delhi,Chinese,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
KGN Chicken Corner,1,New Delhi,Mughlai,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Mid-range
Maggi Point,1,New Delhi,Chinese,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Momozone,1,New Delhi,Fast Food,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Munna Bakery,1,New Delhi,Bakery,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Budget
N.S. Pizza Point,1,New Delhi,Pizza,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Nand Bhai Chholey Bhature,1,New Delhi,Street Food,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
New Lazeez Tandoor,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,2,Mid-range
Pizza Day,1,New Delhi,Pizza,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,2,Mid-range
Pizza Day,1,New Delhi,Pizza,500,Indian Rupees(Rs.),0,1,No,2,0.0,White,Not rated,2,Mid-range
Pritam Tiffin Service,1,New Delhi,North Indian,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Rana Sweets and Restaurant,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Rastogi Sweets & Caterers,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Recipe Tadka,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,3,Mid-range
Sahi Pakde Hain,1,New Delhi,North Indian,550,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Sher e Punjab Rasoi,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Mid-range
Shyam Rasoi,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Subhan Chicken Biryani,1,New Delhi,Biryani,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Surprise - Bakers & Bites,1,New Delhi,Bakery,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
The Night Rider,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,1,Mid-range
Vikram Ji Snacks,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Budget
Yadav Chaat Bhandar,1,New Delhi,Street Food,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Yadav Ji Chholey Bhature,1,New Delhi,Street Food,50,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Burger King,1,New Delhi,Burger,500,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,10,Mid-range
Chaayos,1,New Delhi,Cafe,400,Indian Rupees(Rs.),0,1,No,1,3.2,Orange,Average,4,Mid-range
Berco's,1,New Delhi,Chinese,900,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,2,Expensive
Chicago Pizza,1,New Delhi,Pizza,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Dunkin' Donuts,1,New Delhi,Burger,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Keventers,1,New Delhi,Beverages,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Mid-range
Khan Chacha,1,New Delhi,Mughlai,650,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,1,Mid-range
Wow! Momo,1,New Delhi,Chinese,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Aalis Kathi Kabab,1,New Delhi,Fast Food,400,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,46,Mid-range
Dill's Chawla Chik Inn,1,New Delhi,North Indian,550,Indian Rupees(Rs.),0,1,No,2,3.4,Orange,Average,66,Mid-range
Ipshita's Cakes Mamma Bakes,1,New Delhi,Bakery,700,Indian Rupees(Rs.),0,0,No,2,3.1,Orange,Average,11,Mid-range
Big Wong,1,New Delhi,Chinese,900,Indian Rupees(Rs.),0,1,No,2,4.3,Green,Very Good,108,Expensive
Giani's,1,New Delhi,Ice Cream,400,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,39,Mid-range
Baskin Robbins,1,New Delhi,Ice Cream,300,Indian Rupees(Rs.),0,0,No,1,3.5,Yellow,Good,39,Budget
Chicken Inn,1,New Delhi,North Indian,1500,Indian Rupees(Rs.),1,1,No,3,3.6,Yellow,Good,447,Expensive
Ichiban,1,New Delhi,Chinese,1200,Indian Rupees(Rs.),1,1,No,3,3.9,Yellow,Good,768,Expensive
Krishna Di Kulfi,1,New Delhi,Ice Cream,200,Indian Rupees(Rs.),0,0,No,1,3.8,Yellow,Good,154,Budget
Pindi,1,New Delhi,North Indian,1700,Indian Rupees(Rs.),1,1,No,3,3.8,Yellow,Good,337,Expensive
Veg Gulati,1,New Delhi,North Indian,1200,Indian Rupees(Rs.),0,1,No,3,3.8,Yellow,Good,600,Expensive
Chor Bizarre,1,New Delhi,North Indian,1600,Indian Rupees(Rs.),1,0,No,3,4.4,Green,Very Good,64,Expensive
Gulati,1,New Delhi,North Indian,1500,Indian Rupees(Rs.),0,1,No,3,4.4,Green,Very Good,4373,Expensive
Havemore,1,New Delhi,North Indian,1500,Indian Rupees(Rs.),1,0,No,3,4.1,Green,Very Good,1157,Expensive
Aggarwal Sweets,1,New Delhi,Street Food,250,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,5,Budget
Om Sai Dosa Corner,1,New Delhi,South Indian,350,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,4,Mid-range
Angelena Restaurant,1,New Delhi,North Indian,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Chennai Dosa Express,1,New Delhi,South Indian,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Chennai Dosa Xpress,1,New Delhi,South Indian,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Foodizm,1,New Delhi,North Indian,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Healthy Nutrienty,1,New Delhi,Beverages,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Kalka Ji Rasoi,1,New Delhi,Street Food,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Kolkata Biriyani On Call,1,New Delhi,Biryani,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Mahavir Sweets,1,New Delhi,Mithai,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Massi's Kitchen,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
New Shama Chicken Restaurant,1,New Delhi,Biryani,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Pizza King,1,New Delhi,Pizza,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Raj Shri,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Roll Junction,1,New Delhi,North Indian,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Sai Bhojanalay,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Budget
Shree Balaji Caterers,1,New Delhi,Mughlai,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Smily Cakes,1,New Delhi,Bakery,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Zaika Restaurant,1,New Delhi,Mughlai,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
"34, Chowringhee Lane",1,New Delhi,Fast Food,350,Indian Rupees(Rs.),0,1,No,1,2.7,Orange,Average,30,Mid-range
A Pizza House,1,New Delhi,Pizza,500,Indian Rupees(Rs.),0,1,No,2,2.9,Orange,Average,38,Mid-range
Amrit Family Rasoi,1,New Delhi,Chinese,400,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,53,Mid-range
Bake Club,1,New Delhi,Bakery,250,Indian Rupees(Rs.),0,1,No,1,3.1,Orange,Average,15,Budget
Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,40,Mid-range
Cake O Frost,1,New Delhi,Bakery,350,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,14,Mid-range
Chawla Kitchen,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,1,No,2,3.3,Orange,Average,49,Mid-range
Cherry Fresh,1,New Delhi,Ice Cream,200,Indian Rupees(Rs.),0,1,No,1,3.3,Orange,Average,21,Budget
Chocooze,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,9,Budget
Chuk Chuk Mail,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,44,Budget
Da Pizza Bakers,1,New Delhi,Pizza,500,Indian Rupees(Rs.),0,1,No,2,3.1,Orange,Average,24,Mid-range
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,111,Mid-range
Green Chick Chop,1,New Delhi,Raw Meats,350,Indian Rupees(Rs.),0,1,No,1,3.3,Orange,Average,51,Mid-range
Grill Zone,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),0,1,No,1,3.4,Orange,Average,23,Budget
Grover Mithaivala,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,46,Budget
Hong Kong Express,1,New Delhi,Chinese,700,Indian Rupees(Rs.),0,1,No,2,3.2,Orange,Average,50,Mid-range
Hot Spot Roll Corner,1,New Delhi,Fast Food,150,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,34,Budget
Jaiveer Naan & Chaap,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,1,No,1,3.4,Orange,Average,27,Mid-range
Jaiveer Naan & Chaap,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,27,Budget
Kabab Hut,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,1,No,2,2.9,Orange,Average,37,Mid-range
Kabbaba,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,1,No,2,3.3,Orange,Average,31,Mid-range
McDonald's,1,New Delhi,Fast Food,500,Indian Rupees(Rs.),0,1,No,2,3.3,Orange,Average,94,Mid-range
New Durga Corner,1,New Delhi,South Indian,250,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,37,Budget
New Durga Dosa Corner,1,New Delhi,South Indian,300,Indian Rupees(Rs.),0,1,No,1,3.0,Orange,Average,43,Budget
